section_id,document_number,sentence
694fb816aedc69db48c7163a,91/2015/QH13,Khoảng thời gian diễn ra không liền nhau thì thời hạn đó được tính như quy định
694fb816aedc69db48c7163b,91/2015/QH13,Trường hợp các bên có thỏa thuận về thời hạn là một năm thì thời hạn đó được tính như quy định
694fb816aedc69db48c7163b,91/2015/QH13,Trường hợp các bên có thỏa thuận về thời hạn là nửa năm thì thời hạn đó được tính như quy định
694fb816aedc69db48c7163b,91/2015/QH13,Trường hợp các bên có thỏa thuận về thời hạn là một tháng thì thời hạn đó được tính như quy định
694fb816aedc69db48c7163b,91/2015/QH13,Trường hợp các bên có thỏa thuận về thời hạn là một tuần thì thời hạn đó được tính như quy định
694fb816aedc69db48c7163b,91/2015/QH13,Trường hợp các bên có thỏa thuận về thời hạn là một ngày thì thời hạn đó được tính như quy định
694fb816aedc69db48c7163b,91/2015/QH13,Trường hợp các bên có thỏa thuận về thời hạn là một giờ thì thời hạn đó được tính như quy định
694fb816aedc69db48c7163b,91/2015/QH13,Trường hợp các bên có thỏa thuận về thời hạn là một phút thì thời hạn đó được tính như quy định
694fb816aedc69db48c71671,91/2015/QH13,Người đại diện vì lý do chính đáng không thể tiếp tục đại diện được
694fb816aedc69db48c71751,91/2015/QH13,"Sau một năm kể từ ngày thông báo công khai về tài sản do người khác đánh rơi, bỏ quên mà không xác định được chủ sở hữu hoặc chủ sở hữu không đến nhận, quyền sở hữu đối với tài sản này được xác định"
694fb816aedc69db48c71752,91/2015/QH13,"Sau 01 năm kể từ ngày thông báo công khai về tài sản do người khác đánh rơi, bỏ quên mà không xác định được chủ sở hữu hoặc chủ sở hữu không đến nhận thì quyền sở hữu đối với tài sản này được xác định"
694fb816aedc69db48c717d0,91/2015/QH13,Trường hợp không có thỏa thuận thì địa điểm thực hiện nghĩa vụ được xác định
694fb816aedc69db48c71840,91/2015/QH13,Khi một tài sản được dùng để bảo đảm thực hiện nhiều nghĩa vụ thì thứ tự ưu tiên thanh toán giữa các bên cùng nhận bảo đảm được xác định
694fb816aedc69db48c71841,91/2015/QH13,Khi một tài sản được dùng để bảo đảm thực hiện nhiều nghĩa vụ thì thứ tự ưu tiên thanh toán giữa các bên cùng nhận bảo đảm được xác định
694fb816aedc69db48c71842,91/2015/QH13,Khi một tài sản được dùng để bảo đảm thực hiện nhiều nghĩa vụ thì thứ tự ưu tiên thanh toán giữa các bên cùng nhận bảo đảm được xác định
694fb816aedc69db48c71947,91/2015/QH13,Thời điểm đề nghị giao kết hợp đồng có hiệu lực được xác định
694fb816aedc69db48c71947,91/2015/QH13,Thời điểm đó do bên đề nghị ấn định
694fb816aedc69db48c71b9f,91/2015/QH13,"Nếu không áp dụng ủy quyền lại thì mục đích xác lập, thực hiện giao dịch dân sự vì lợi ích của người ủy quyền không thể thực hiện được"
694fb816aedc69db48c71c16,91/2015/QH13,Trường hợp người bị thiệt hại chết thì những người mà người này có nghĩa vụ cấp dưỡng khi còn sống được hưởng tiền cấp dưỡng từ thời điểm người có tính mạng bị xâm phạm chết
694fb816aedc69db48c71c2c,91/2015/QH13,Trừ trường hợp pháp luật có quy định khác
694fb816aedc69db48c71c76,91/2015/QH13,Trường hợp không có người thừa kế đang quản lý di sản thì di sản được giải quyết theo quy định
694fb816aedc69db48c71c90,91/2015/QH13,"Người lập di chúc không được bị lừa dối, đe doạ, cưỡng ép"
694fb816aedc69db48c71c91,91/2015/QH13,Nội dung của di chúc không trái đạo đức xã hội
694fb816aedc69db48c71cfe,91/2015/QH13,"Sau khi có thông báo về việc mở thừa kế hoặc di chúc được công bố, những người thừa kế có thể họp mặt"
694fb816aedc69db48c71d20,91/2015/QH13,Đối tượng của quan hệ dân sự đó ở nước ngoài
694fb817aedc69db48c71df5,59/2020/QH14,Trường hợp hết thời hạn ủy quyền theo quy định tại khoản 3 điều này mà người đại diện theo pháp luật của doanh nghiệp chưa trở lại Việt Nam và không có ủy quyền khác thì quy định sau đây được thực hiện
694fb817aedc69db48c71e0f,59/2020/QH14,Tiêu chuẩn và điều kiện khác do điều lệ công ty quy định phải được người đại diện theo ủy quyền tuân thủ
694fb817aedc69db48c71e9b,59/2020/QH14,"Đối với cổ đông là nhà đầu tư nước ngoài chuyển nhượng cổ phần, thông báo phải ghi tên và địa chỉ trụ sở chính của cổ đông là tổ chức"
694fb817aedc69db48c71efd,59/2020/QH14,Sau thời hạn quy định tại khoản 2 điều này mà vẫn có thành viên chưa góp vốn hoặc chưa góp đủ phần vốn góp đã cam kết thì các thành viên đó được xử lý như sau
694fb817aedc69db48c71f8a,59/2020/QH14,"Nghị quyết, quyết định của hội đồng thành viên được thông qua khi các thành viên dự họp sở hữu từ 65% tổng số vốn góp của tất cả thành viên dự họp trở lên tán thành"
694fb817aedc69db48c71f8b,59/2020/QH14,"Nghị quyết, quyết định của hội đồng thành viên được thông qua tại cuộc họp được các thành viên dự họp sở hữu từ 75% tổng số vốn góp của tất cả thành viên dự họp trở lên tán thành"
694fb817aedc69db48c71fa9,59/2020/QH14,Nghị quyết được thông qua
694fb817aedc69db48c71fa9,59/2020/QH14,Quyết định được thông qua
694fb817aedc69db48c71fac,59/2020/QH14,Nghị quyết được thông qua
694fb817aedc69db48c71fac,59/2020/QH14,Quyết định được thông qua
694fb817aedc69db48c71fcc,59/2020/QH14,"Hợp đồng, giao dịch giữa công ty với thành viên phải được hội đồng thành viên chấp thuận"
694fb817aedc69db48c71fcc,59/2020/QH14,"Hợp đồng, giao dịch giữa công ty với người đại diện theo ủy quyền của thành viên phải được hội đồng thành viên chấp thuận"
694fb817aedc69db48c71fcc,59/2020/QH14,"Hợp đồng, giao dịch giữa công ty với người đại diện theo pháp luật của công ty phải được hội đồng thành viên chấp thuận"
694fb817aedc69db48c71fcd,59/2020/QH14,"Hợp đồng, giao dịch giữa công ty với người có liên quan của người quy định tại điểm a khoản này phải được hội đồng thành viên chấp thuận"
694fb817aedc69db48c71fcf,59/2020/QH14,"Hợp đồng, giao dịch giữa công ty với người có liên quan của người quy định tại điểm c khoản này phải được hội đồng thành viên chấp thuận"
694fb817aedc69db48c720a3,29/2023/QH15,"Nếu bên cho thuê nhà ở, công trình xây dựng, phần diện tích sàn xây dựng trong công trình xây dựng không bảo trì, sửa chữa mà gây thiệt hại cho bên thuê thì bên cho thuê phải bồi thường"
694fb817aedc69db48c72101,29/2023/QH15,Có các loại giấy tờ sau đây
694fb817aedc69db48c72103,29/2023/QH15,Có các loại giấy tờ sau đây
694fb817aedc69db48c72127,29/2023/QH15,Giao dịch kinh doanh quyền sử dụng đất đã có hạ tầng kỹ thuật trong dự án bất động sản được thực hiện
694fb817aedc69db48c72129,29/2023/QH15,Giao dịch kinh doanh quyền sử dụng đất đã có hạ tầng kỹ thuật trong dự án bất động sản được thực hiện theo quy định
694fb817aedc69db48c72146,29/2023/QH15,Nghĩa vụ của bên nhận chuyển nhượng quyền sử dụng đất đã có hạ tầng kỹ thuật trong dự án bất động sản được quy định
694fb817aedc69db48c72146,29/2023/QH15,Nghĩa vụ của bên nhận thuê quyền sử dụng đất đã có hạ tầng kỹ thuật trong dự án bất động sản được quy định
694fb817aedc69db48c72146,29/2023/QH15,Nghĩa vụ của bên nhận thuê lại quyền sử dụng đất đã có hạ tầng kỹ thuật trong dự án bất động sản được quy định
694fb817aedc69db48c72181,29/2023/QH15,Trường hợp dự án đang thế chấp để bảo đảm cho việc thực hiện nghĩa vụ theo quy định của pháp luật thì dự án phải thực hiện giải chấp
694fb817aedc69db48c7218b,29/2023/QH15,"Đối với dự án bất động sản không thuộc trường hợp quy định tại khoản 1 điều này, thẩm quyền cho phép chuyển nhượng toàn bộ hoặc một phần dự án bất động sản thực hiện như sau"
694fb817aedc69db48c7220a,29/2023/QH15,Trừ trường hợp bên nhận thế chấp đồng ý
694fb817aedc69db48c722a1,29/2023/QH15,Cá nhân đó không được đang bị tạm giam
694fb817aedc69db48c72323,57/2024/QH15,Trường hợp quy hoạch không gian biển quốc gia và quy hoạch sử dụng đất quốc gia có mâu thuẫn với nhau thì quy hoạch đó phải được điều chỉnh
694fb817aedc69db48c7234c,57/2024/QH15,"Số thứ tự 26 tại phụ lục I được sửa đổi, bổ sung"
694fb817aedc69db48c7234d,57/2024/QH15,"Các số thứ tự 29, 32 và 33 tại phụ lục I được sửa đổi, bổ sung"
694fb817aedc69db48c7235b,57/2024/QH15,Khu vực bảo vệ I của di tích quốc gia đặc biệt thuộc danh mục di sản thế giới không áp dụng quy định này
694fb817aedc69db48c7235d,57/2024/QH15,300 tỷ đồng
694fb817aedc69db48c72365,57/2024/QH15,"Số thứ tự 50 tại phụ lục IV về danh mục ngành, nghề đầu tư kinh doanh có điều kiện được sửa đổi, bổ sung"
694fb817aedc69db48c72365,57/2024/QH15,Số thứ tự 50 như sau: hoạt động phát điện
694fb817aedc69db48c72374,57/2024/QH15,"000 tỷ đồng trở lên;"""
694fb817aedc69db48c72375,57/2024/QH15,"000 tỷ đồng trở lên do Bộ, cơ quan trung ương quản lý"
694fb817aedc69db48c7237b,57/2024/QH15,Hội đồng thẩm định cấp cơ sở hoặc đơn vị được giao nhiệm vụ thẩm định báo cáo nghiên cứu tiền khả thi thực hiện thẩm định
694fb817aedc69db48c72385,57/2024/QH15,"Đoạn mở đầu khoản 2 của điều 19 được sửa đổi, bổ sung như sau: ""2"
694fb817aedc69db48c72390,57/2024/QH15,Đoạn mở đầu khoản 1 điều 45 được sửa đổi thành: “1
694fb817aedc69db48c72391,57/2024/QH15,Hình thức thứ ba là không yêu cầu thanh toán
694fb817aedc69db48c72395,57/2024/QH15,"Khoản 6 của điều 52 được sửa đổi, bổ sung"
694fb817aedc69db48c72395,57/2024/QH15,"Trường hợp cấp có thẩm quyền quyết định không tiếp tục đầu tư, xây dựng công trình, hệ thống cơ sở hạ tầng chưa hoàn thành"
694fb817aedc69db48c7239c,57/2024/QH15,"Khoản 2 của điều 69 được sửa đổi, bổ sung"
694fb817aedc69db48c7239d,57/2024/QH15,Tổng mức đầu tư của dự án PPP được xác định theo quy định
694fb817aedc69db48c723b0,57/2024/QH15,"Sửa đổi một số điểm, khoản của điều 6 như sau"
694fb817aedc69db48c723b0,57/2024/QH15,Sửa đổi điểm d khoản 4 như sau
694fb817aedc69db48c723b5,57/2024/QH15,Việc thành lập tổ chuyên gia được thực hiện theo quy định
694fb817aedc69db48c723c7,57/2024/QH15,"Điều 45 khoản 1 điểm b và điểm đ được sửa đổi, bổ sung như sau"
694fb817aedc69db48c723db,57/2024/QH15,"Kể từ ngày luật này có hiệu lực thi hành, hồ sơ hợp lệ đề nghị chấp thuận, điều chỉnh chủ trương đầu tư dự án đầu tư xây dựng và kinh doanh kết cấu hạ tầng khu công nghiệp, khu chế xuất được giải quyết"
694fb817aedc69db48c723db,57/2024/QH15,300 tỷ đồng thuộc cảng biển đặc biệt được giải quyết
694fb817aedc69db48c723db,57/2024/QH15,"Hồ sơ hợp lệ đề nghị chấp thuận, điều chỉnh chủ trương đầu tư dự án đầu tư phù hợp với quy định của pháp luật về di sản văn hóa không phân biệt quy mô diện tích đất, dân số thuộc phạm vi khu vực bảo vệ I và II của di tích được cấp có thẩm quyền công nhận là di tích quốc gia, di tích quốc gia đặc biệt được giải quyết"
694fb817aedc69db48c723db,57/2024/QH15,1 và tiểu điểm a
694fb817aedc69db48c723db,57/2024/QH15,2 điểm a khoản 2 điều 6 luật này
